id,own,competing2,competing3,borrowertype,accepted,default,profit
100624,.084228322,.31476718,.27782705,0,1,1,-10000
100625,.13461393,.17,.1024,0,0,0,
100626,,.44422475,.67066163,0,0,0,
100627,,.46446285,,1,0,1,
100628,.17630401,.28476489,.1824,0,1,0,1763.0402
100629,.76411492,,.20640001,0,0,1,
100630,.65486944,.26259768,.26008156,1,0,1,
100631,.28598017,.22477236,.2577,1,0,0,
100632,.20136601,.31030279,.16526335,0,0,0,
100633,.47085306,,.53040534,0,1,1,-10000
100634,.045315061,.32187408,.1979,2,1,0,453.1506
100635,,.48674566,.84077519,0,0,1,
100636,.2535651,.050949983,.28780001,0,0,0,
100637,,.20918368,,1,0,0,
100638,.059732314,.04138286,.070299998,0,0,0,
100639,.52469677,,.39550069,0,0,0,
100640,.063323192,.062737852,.00055414008,0,0,0,
100641,.14923216,.095270127,.1726,2,0,0,
100642,.24279614,,.109,0,0,0,
100643,,,.53109479,0,0,0,
100644,.032987069,.20488597,.03796516,0,1,0,329.8707
100645,.067030452,.12650783,.19339772,0,1,0,670.3045
100646,.050000001,.042258091,.090000004,0,0,0,
100647,.055094499,.19983073,.093999997,0,1,0,550.94501
100648,.87478179,.18000001,.19888872,0,0,0,
100649,.10479132,.059999999,.116,1,0,0,
100650,.8447631,.30170304,.19768649,3,0,0,
100651,,,,3,0,0,
100652,.12957446,.059999999,.2315,0,0,0,
100653,,,.45514354,0,0,0,
100654,.10975797,,.14864373,0,1,0,1097.5797
100655,.63219827,.25410125,.35505441,0,0,0,
100656,.089619257,.059999999,.024812441,0,0,0,
100657,.78746355,.4223077,.23510814,0,0,0,
100658,.44712752,,,0,1,0,4471.2754
100659,,.20083337,.16889699,0,0,1,
100660,.45001858,.11795963,,0,0,0,
100661,.77221841,.12881409,.19239999,0,0,0,
100662,,.51244962,,1,0,0,
100663,,.11,.17523733,1,0,0,
100664,.69883436,.47766572,.47434929,0,0,0,
100665,.16405131,.059999999,.15943186,0,0,0,
100666,.37838206,,.27532423,0,0,0,
100667,.37160933,.19920461,.25736159,0,0,0,
100668,.58640414,.26487002,.1981,3,0,0,
100669,,.31872246,.18880001,0,0,1,
100670,.20245162,,.19525971,2,0,0,
100671,.57729596,.26132616,.38991368,2,0,1,
100672,.30938876,.093999535,.15827288,0,0,0,
100673,.91937524,.19578536,.37010369,0,0,1,
100674,,.29025513,.228,2,0,0,
100675,.70582718,.50643796,.38911632,1,0,0,
100676,.073054843,,.046141967,1,0,1,
100677,.24829021,.21705179,.15349717,0,0,1,
100678,.11949141,.095270127,.0735,0,0,0,
100679,.47590524,.36168286,.2925365,0,0,1,
100680,,.30943397,,0,0,1,
100681,,,,0,0,0,
100682,,,,0,0,0,
100683,.17255735,.17372601,.2135842,0,1,0,1725.5735
100684,.23769277,.28089502,.34082413,0,1,0,2376.9277
100685,.58591646,.80724174,,1,1,0,5859.1646
100686,.071960405,,.085000001,0,1,0,719.60406
100687,.5971657,.22,,0,0,0,
100688,.69351971,.4223077,.26866123,0,0,1,
100689,.4221082,.24465649,.19236934,0,0,0,
100690,.17812435,.22527207,.22597492,0,1,0,1781.2435
100691,.82452255,.15105048,.43950194,0,0,1,
100692,.35054421,.1825536,,0,0,0,
100693,.90429473,.15695895,.24201874,2,0,0,
100694,.63043272,,,1,1,0,6304.3271
100695,.56500137,.18654458,.1877864,0,0,0,
100696,.50141668,.29025513,.2754114,0,0,0,
100697,.51434958,,.4290466,2,0,1,
100698,,.17228428,,3,0,0,
100699,.52932841,.32191715,.27472889,0,0,1,
100700,.2138301,.55091071,.30620641,0,1,0,2138.301
100701,.55885887,.54598171,,3,0,1,
100702,,,,0,0,0,
100703,.14234982,.1627451,,0,1,0,1423.4983
100704,.91634166,.26281032,,1,0,0,
100705,.33047527,,.24232252,1,0,0,
100706,.30294195,,.2282,0,0,0,
100707,.27869973,.1171797,.12621993,1,0,0,
100708,.5434925,.29355139,.18889999,0,0,0,
100709,.1315136,.12916666,.1705,0,0,0,
100710,,,.45229828,0,0,0,
100711,,,,3,0,0,
100712,.30743811,.30519626,.27622744,0,0,0,
100713,.83268028,.1910124,,0,0,0,
100714,.36689004,.1910124,.26730001,0,0,0,
100715,,,,3,0,1,
100716,.36873853,.24327554,,0,0,0,
100717,.51663828,,.26496547,0,0,1,
100718,.91578639,,.20439291,0,0,0,
100719,.097003162,.27922833,,0,1,0,970.03162
100720,,.059560422,,1,0,1,
100721,.62713081,,,0,1,1,-10000
100722,.72720468,,.54715586,0,0,0,
100723,.24086739,.14741227,.16689999,0,0,0,
100724,.35057563,.20923761,,0,0,0,
100725,.43668142,,.48950687,0,1,0,4366.814
100726,.52857059,.073686257,,0,0,0,
100727,,,,1,0,1,
100728,,.4115878,.41824034,0,0,1,
100729,.1344201,,.069803633,2,0,0,
100730,.12695032,,,0,1,0,1269.5033
100731,.040165786,.02,,2,0,0,
100732,.7369445,,.25977018,1,0,1,
100733,.54811281,.21638943,.127,2,0,0,
100734,.30100068,.28933176,.26139507,0,0,0,
100735,.074991569,.42380318,.33842394,0,1,0,749.91571
100736,,,.51418579,0,0,0,
100737,,,.35564381,0,0,0,
100738,.50815809,,.34920859,0,0,0,
100739,,.20999999,.1805,0,0,0,
100740,.92168331,,.094099998,0,0,0,
100741,.20964703,,.17064711,3,0,0,
100742,,,,1,0,0,
100743,.33453932,.28976157,.32945225,1,0,0,
100744,.28328574,.31340769,.33798221,0,1,0,2832.8574
100745,.65531099,.19037275,.30849999,3,0,0,
100746,.96821588,.82764572,,0,0,0,
100747,.056054302,.024788074,.13779999,0,0,0,
100748,,,,0,0,0,
100749,.90164822,,.55931383,2,0,0,
100750,.30469725,.26810136,.31994063,0,0,0,
100751,,.22438449,.26606426,0,0,0,
100752,.063639879,.095270127,.048,0,0,0,
100753,.60920841,.32435808,,0,0,0,
100754,,.087929763,.36640978,3,0,0,
100755,.19509502,,.12744546,0,0,0,
100756,.069891609,.071286023,.085525051,3,0,0,
100757,.31038064,,.47374174,0,1,0,3103.8064
100758,.84741479,.22774209,.37376425,0,0,0,
100759,,,.89522898,0,0,1,
100760,.8165735,,,0,1,1,-10000
100761,.56555569,.30478799,.3671692,1,0,0,
100762,.38415039,.25089511,.21059677,0,0,0,
100763,,,.71906829,0,0,0,
100764,,,.49783128,0,0,0,
100765,.10407303,.080163598,.2331,0,0,0,
100766,.5605787,.17410669,.2628864,3,0,0,
100767,.05253841,,.039999999,0,0,0,
100768,.14487335,.07,.16502233,0,0,0,
100769,.10195632,.09911494,.12257446,0,0,0,
100770,.55407089,.31928921,.3330729,0,0,1,
100771,,.36587581,.73892146,0,0,1,
100772,.043617621,.16690046,.00061837462,0,0,0,
100773,,.4223077,.40341315,2,0,0,
100774,,,.4278529,1,0,0,
100775,.35827738,,,0,1,0,3582.7739
100776,,,.78601092,0,0,0,
100777,.5474245,.30097467,.37244007,2,0,0,
100778,,,.2847589,3,0,1,
100779,.10640168,.13322803,.117,0,1,0,1064.0168
100780,.36374736,.4223077,,0,1,0,3637.4736
100781,.37069002,.34657308,.31820765,3,0,0,
100782,.34136617,.20999999,.24869999,0,0,0,
100783,,.53231049,,0,0,1,
100784,.16386718,.11871245,.13340089,0,0,0,
100785,,.48674566,,0,0,0,
100786,.2261624,,.17043443,0,0,1,
100787,,.46427485,.49329999,1,0,1,
100788,.16778904,,,2,1,0,1677.8904
100789,.10548104,.095270127,.056114402,3,0,0,
100790,.42300978,,,0,1,0,4230.0977
100791,,,,0,0,0,
100792,.25765139,.19637698,.15192124,0,0,0,
100793,.4346011,.16655216,.23605324,0,0,0,
100794,.50074106,.6330834,.20742734,1,0,0,
100795,.14353323,.20999999,.12269956,0,0,0,
100796,,,.15537505,2,0,1,
100797,.19037965,.11,,0,0,1,
100798,.21889365,.30573153,,3,1,0,2188.9365
100799,,.44422475,,0,0,1,
100800,,,.57233417,3,0,0,
100801,.19425528,.12180754,,2,0,0,
100802,.86500889,.56805003,,0,0,0,
100803,.076805644,,.072327033,0,0,1,
100804,,,,2,0,0,
100805,,,,3,0,0,
100806,,.28775573,.12549999,3,0,0,
100807,,,,0,0,1,
100808,.33375406,.24465649,,1,0,1,
100809,,.14758112,.094599999,0,0,0,
100810,.10238961,.10756674,.193,0,1,0,1023.8961
100811,.11564927,.050075945,.1175355,0,0,0,
100812,.19004129,.12648991,.074498788,0,0,0,
100813,.36125603,.14381899,.254071,0,0,0,
100814,.76411492,,.37592012,0,0,1,
100815,.1470724,.25097445,.15970278,0,1,0,1470.724
100816,.32379761,.23781054,.089090481,0,0,0,
100817,,.44422475,.77172667,2,0,1,
100818,.24435507,,.1278,0,0,0,
100819,.96237856,,.29799178,0,0,1,
100820,,.4974235,.32200858,3,0,0,
100821,,.48674566,,1,0,1,
100822,.42485878,.16227855,.16034013,0,0,0,
100823,,.26865891,,3,0,0,
100824,.42471382,.29742268,.29165629,0,0,0,
100825,.45581999,.13774197,.19134112,0,0,0,
100826,.20805645,.21261421,.118,0,0,0,
100827,.31172419,.21979603,.2719,1,0,0,
100828,,.4602564,.59934962,0,0,1,
100829,,.73351562,.62830669,0,0,0,
100830,.14674918,.85634786,.12800001,0,0,0,
100831,.080310449,,.22010793,3,1,0,803.10449
100832,.24830864,.12795231,.24538244,0,0,1,
100833,.11636467,,.104,0,0,0,
100834,.54528093,.47052303,.1776,0,0,0,
100835,.048767485,.048712995,.090000004,0,0,0,
100836,.42330557,,.19006331,0,0,0,
100837,.60748976,.29091284,.35531339,1,0,0,
100838,,.47571754,,0,0,0,
100839,.36946276,,,0,1,0,3694.6277
100840,.23071402,.3052153,.18653452,0,0,1,
100841,.33483651,.1910124,,0,0,0,
100842,.74787569,.33257261,.19878867,1,0,0,
100843,,,,0,0,0,
100844,.2789003,.26456848,.104,1,0,0,
100845,.33043361,,.15562226,2,0,1,
100846,.59393394,.3765521,,0,0,0,
100847,.050000001,.02,.090000004,0,0,0,
100848,,,,2,0,0,
100849,,.61596894,,3,0,0,
100850,.447209,.38977385,.18441036,1,0,0,
100851,.14432363,.054656252,.10847554,0,0,0,
100852,.41898131,.15979122,.2027,0,0,0,
100853,.083027355,.02648247,.00026782669,0,0,0,
100854,,,,0,0,1,
100855,.21526979,.15501194,.2867882,1,0,0,
100856,.28398192,.39526048,.21959172,3,0,1,
100857,.11639576,.02,.0058166953,0,0,0,
100858,.11394601,,.07056129,2,0,0,
100859,.72899246,.1260923,.15979999,1,0,0,
100860,,,.45789999,1,0,0,
100861,.54436111,.23558562,.27150533,0,0,0,
100862,.37932229,.30786601,,0,0,0,
100863,.96878821,,,2,1,1,-10000
100864,,.23605023,,1,0,1,
100865,.04932588,.28010949,.057,0,1,0,493.25879
100866,.068739533,.11350618,.062178191,0,0,0,
100867,,.31031612,.40531284,0,0,0,
100868,.13456479,.07,.093397871,0,0,0,
100869,.67927861,.4223077,.14560001,0,0,0,
100870,.36573374,.34577465,,0,0,0,
100871,.28387126,,.1213834,0,0,1,
100872,.15854172,,.18773729,0,1,0,1585.4172
100873,.15831491,.70193398,.085699998,3,0,0,
100874,.67367262,,.2131,0,0,0,
100875,,,,2,0,0,
100876,,.1379424,.21359287,3,0,0,
100877,.12941165,.1171797,,0,0,0,
100878,,.36201581,.2084,3,0,0,
100879,.82426745,.31031892,,0,0,0,
100880,.52232659,,,0,1,0,5223.2661
100881,,.44422475,,0,0,0,
100882,.88729006,.30856556,.33215383,0,0,0,
100883,.76014417,.46563092,.33410001,2,0,0,
100884,,,.3168,0,0,1,
100885,.35189283,,.41445613,0,1,0,3518.9282
100886,,.53231049,,0,0,0,
100887,.47847679,.24135281,,0,0,0,
100888,.32202956,.22169977,.10081562,1,0,0,
100889,,.15899608,,1,0,0,
100890,.37343025,.22609346,.2457,2,0,0,
100891,.087944455,.25307751,.17028612,0,1,0,879.44458
100892,.8598237,.17924802,.19576339,0,0,0,
100893,.80778962,.3219353,.29149416,0,0,0,
100894,.86353457,.15467651,.28931776,1,0,0,
100895,,.90122211,.66309202,0,0,1,
100896,.17085809,.12566075,.16159308,0,0,1,
100897,.59382129,.33257261,.1963,0,0,1,
100898,.27593043,.18528801,.20897517,0,0,0,
100899,.55362517,.41,,0,0,1,
100900,.14761019,.10524237,.117,0,0,0,
100901,.13633418,.1,.064700745,1,0,0,
100902,,,,0,0,1,
100903,.86308634,.38149226,.21264353,2,0,0,
100904,,,.92315316,3,0,0,
100905,.14317968,.057182595,.070457511,1,0,0,
100906,.20074223,.079999998,.12601666,3,0,0,
100907,.65664029,.30566952,.38156271,0,0,0,
100908,.38625351,.6209625,.27379999,0,0,1,
100909,.37545383,,,0,1,0,3754.5383
100910,.42056304,.1751267,.27876925,0,0,0,
100911,,.15484753,,0,0,0,
100912,.10407303,.055908926,.2212,1,0,0,
100913,.072576575,.034127414,.16966452,0,0,0,
100914,.29806328,.13361038,.1111,0,0,0,
100915,.60179096,.90122211,.19073541,2,0,0,
100916,.81199849,.21879275,.18529999,0,0,0,
100917,.21606411,.20999999,.23980001,1,1,0,2160.6411
100918,.33986524,.095270127,,2,0,0,
100919,.5535298,,.36553764,0,0,0,
100920,.17185003,.079999998,.23005515,0,0,0,
100921,.61360842,,.207,0,0,1,
100922,.8048656,.12821354,.62262154,0,0,1,
100923,,.26865891,.56155419,0,0,0,
100924,.484795,.16580772,,2,0,0,
100925,,,.20135047,0,0,0,
100926,,.9224692,.61170244,0,0,0,
100927,,,.9873668,0,0,1,
100928,.5031237,.40882906,.35315737,0,0,0,
100929,.37344164,.18000001,.1617,0,0,0,
100930,.16938595,.40296111,.2539984,0,1,0,1693.8595
100931,,.4223077,,0,0,0,
100932,.43068787,,.1908,0,0,0,
100933,,,,0,0,1,
100934,,.5,,2,0,0,
100935,.079863884,,.24969999,0,1,0,798.63885
100936,,.43297911,.2766504,0,0,1,
100937,.26251316,.071811713,.17655665,1,0,0,
100938,.48714343,.25119174,.15478809,1,0,0,
100939,,.28445458,.46020001,0,0,0,
100940,.35819754,,.35850987,0,1,0,3581.9753
100941,,.54508704,.44747758,3,0,1,
100942,.24341418,.36976951,,3,1,0,2434.1418
100943,.78069127,.20999999,.16339999,0,0,0,
100944,,,.2910971,0,0,0,
100945,.45609465,.47021294,.19873203,0,0,0,
100946,.066326581,.021404713,.13259999,0,0,0,
100947,,,.28889999,3,0,0,
100948,.35616931,.1260923,.25463018,2,0,0,
100949,.21728577,.39565679,.2172,0,0,0,
100950,.18859693,,.2027,0,1,0,1885.9694
100951,,,,0,0,0,
100952,.065629438,,.097127803,0,1,0,656.29437
100953,.49434671,.2,,0,0,1,
100954,.29008195,.18172412,,1,0,0,
100955,.34140795,.11,.1930718,0,0,0,
100956,.11242414,.047863845,.13744861,1,0,0,
100957,,.41,,0,0,1,
100958,.36166993,.26214483,.1974,0,0,0,
100959,,,.23659588,0,0,0,
100960,,,.49022803,0,0,1,
100961,.23667258,.80700654,,0,1,0,2366.7258
100962,.13394786,.22442712,,0,1,0,1339.4786
100963,.35939306,.20260517,,0,0,0,
100964,.14509864,.1724561,.22670363,0,1,0,1450.9865
100965,.34605172,.37562305,,0,1,1,-10000
100966,.95207375,,,3,1,0,9520.7373
100967,.099742621,.060887113,.034508336,0,0,0,
100968,.50675607,.25551274,,0,0,0,
100969,.48747671,,,1,1,1,-10000
100970,.082378872,,.138,2,1,0,823.7887
100971,.14453417,.11548015,.14252023,3,0,0,
100972,,.16777356,.37170833,0,0,0,
100973,.50209135,.25394168,,0,0,0,
100974,,.48674566,.38344797,0,0,0,
100975,.76122034,.24030644,.25611466,0,0,0,
100976,.27118528,.2180036,.023455903,0,0,0,
100977,.37392056,.11,.16180052,0,0,0,
100978,,.21723971,.61975914,0,0,1,
100979,.44167393,.25712407,,2,0,0,
100980,,.11470387,,0,0,0,
100981,.20609984,.23787159,.18415818,1,0,0,
100982,.10302497,.065585226,.24310784,3,0,0,
100983,.88541865,.19993086,.18774182,0,0,0,
100984,.10833122,.078778021,.24464701,0,0,0,
100985,.23441446,.2132996,.20910579,0,0,0,
100986,,.24487573,.2958,3,0,1,
100987,,,,0,0,1,
100988,.052136119,.28925255,.109,0,1,0,521.36121
100989,.90825838,.20999999,,0,0,0,
100990,.050000001,.062737852,.1113,0,1,0,500
100991,,.41279122,.37893078,0,0,1,
100992,,,,0,0,0,
100993,.16267541,.12660845,.26210001,0,0,0,
100994,.050000001,.062737852,.090000004,0,1,0,500
100995,.72369415,.38333207,.28390977,0,0,0,
100996,.26133358,.22395925,,0,0,0,
100997,.45840868,.26015109,.44400433,0,0,0,
100998,.086218707,.22482546,.13325642,0,1,0,862.18707
100999,.24759346,,.26059979,0,1,0,2475.9346
101000,.51568168,,.26109999,0,0,0,
101001,.36130321,,.121,3,0,0,
101002,.23769099,.77853161,.1876269,0,0,0,
101003,.41393974,.27040029,,0,0,0,
101004,.39812005,.20137572,.18365724,0,0,0,
101005,.18855934,.20999999,,2,1,0,1885.5934
101006,.063453808,.049741793,.033875484,3,0,0,
101007,.14367993,.062737852,.096395962,0,0,0,
101008,,.60128492,,3,0,0,
101009,,.90122211,.56846017,0,0,1,
101010,,.4602564,,1,0,1,
101011,.20304085,.31030512,,0,1,0,2030.4086
101012,.1367593,.055288013,.13513707,0,0,0,
101013,.72726363,.26032621,.31213441,0,0,1,
101014,.57777566,.31800103,.22657496,3,0,0,
101015,.10749878,.62856042,.13543265,3,1,0,1074.9878
101016,.36841524,.33030799,.13808626,0,0,0,
101017,.41011342,.2,.25920001,0,0,0,
101018,.18589894,,.20053081,1,1,1,-10000
101019,.3726311,,,3,1,0,3726.311
101020,.99400061,.41811991,.18608682,0,0,1,
101021,.08432664,.12208535,.1596,0,1,0,843.26642
101022,.24899976,.56872737,.37722558,0,1,0,2489.9976
101023,.029175496,.022547575,.1113,0,0,0,
101024,.34809512,.18775511,.1846,3,0,0,
101025,.67580175,.15499355,.28057361,1,0,0,
101026,.35463738,,.31020001,0,0,0,
101027,.1360649,.14986894,,0,1,0,1360.649
101028,.23711033,.17902783,.17523269,0,0,0,
101029,,,,1,0,0,
101030,,.12692308,,0,0,0,
101031,,.28642994,.30884331,3,0,0,
101032,,.20766245,.37999427,0,0,1,
101033,.2173799,.21493794,.23215671,0,0,0,
101034,.38003996,.18000001,.2103828,0,0,0,
101035,.62989217,.41055888,.32295904,0,0,0,
101036,,.1088652,.52275997,3,0,1,
101037,.36442101,.14649752,.38025236,2,0,0,
101038,.11395369,,.20422709,0,1,0,1139.537
101039,.16349894,.41050571,,0,1,0,1634.9894
101040,.066736199,.062737852,.0019353559,3,0,0,
101041,.37398031,.22,.1936,0,0,0,
101042,.080400221,,.12610635,0,1,0,804.0022
101043,.20454344,.19085534,,3,0,0,
101044,.27004567,.041473977,.1201942,0,0,0,
101045,.075568967,.12006108,.12276381,0,1,0,755.68964
101046,.81648701,.1260923,.20515391,0,0,0,
101047,.16673599,.1260923,.28389999,0,0,0,
101048,.050000001,.062737852,.082999997,0,1,0,500
101049,.057365749,.050000001,.13856344,0,0,0,
101050,,,.2664071,0,0,0,
101051,.076668695,.20223701,.15279999,0,1,0,766.68695
101052,.21705678,.54457158,.19789149,0,0,0,
101053,.39936987,,.1823,3,0,0,
101054,.87001938,.1657858,.23843621,1,0,0,
101055,.28680629,,,0,1,1,-10000
101056,.37671715,.20999999,.2436,1,0,1,
101057,,,,0,0,1,
101058,.43473497,,.29352948,3,0,0,
101059,.39838687,.11942889,.26589057,0,0,0,
101060,.14845389,.095270127,.12417912,0,0,0,
101061,.46483204,.39898676,,0,0,0,
101062,.28296986,.91216505,.28459999,3,0,0,
101063,.47215125,,.061999999,0,0,0,
101064,.52461618,.38337213,.14755613,2,0,1,
101065,.1567789,.095270127,.2549029,0,0,0,
101066,.83383232,.4223077,,2,0,1,
101067,.86482084,.34258932,.48682889,0,0,0,
101068,,.4257133,.63197464,2,0,1,
101069,.13817845,.040456831,.11157631,0,0,0,
101070,.97919798,.2036282,,0,0,1,
101071,.48299566,.87615621,.17733826,0,0,0,
101072,.053801753,.1171797,.13263111,0,1,0,538.01752
101073,.10547734,,,0,1,0,1054.7734
101074,.98349029,.38742191,,0,0,1,
101075,,,,0,0,0,
101076,,,.45301569,0,0,0,
101077,.13627838,,.1224,0,0,0,
101078,.34712633,.2,.2166,1,0,0,
101079,.39241955,.23462717,.24372596,0,0,0,
101080,.78071225,,.38955358,0,0,1,
101081,,.90122211,.32818133,0,0,0,
101082,.50422037,.45346341,.36937761,0,0,0,
101083,,.1659047,.84700072,0,0,1,
101084,.29817972,.059999999,.070253059,0,0,0,
101085,.33990553,.095270127,.12058611,2,0,0,
101086,.6376195,.24628344,.27427998,0,0,0,
101087,,,.66329503,0,0,0,
101088,,,.15956038,3,0,0,
101089,,.54191369,,0,0,0,
101090,,.48715493,,0,0,1,
101091,.20095064,.20999999,.125,0,0,0,
101092,.054272678,.1171797,.25119999,0,1,0,542.72681
101093,.98008859,,.24931081,0,0,1,
101094,.46624476,.40606663,.27745584,0,0,0,
101095,.5282979,.29884481,.29260001,2,0,0,
101096,.449678,,,0,1,0,4496.7803
101097,.39092061,.34255293,.78880417,0,0,0,
101098,.11641426,.30918226,.077,0,0,0,
101099,.24167117,.11,.1363,0,0,0,
101100,,.24495867,.220844,0,0,0,
101101,.72446412,.38270214,.33221531,0,0,0,
101102,,.40606663,.40103567,0,0,0,
101103,.81827736,.20539236,,2,0,0,
101104,.24021246,.91571009,,0,1,0,2402.1245
101105,.10796653,.21550468,.14833061,0,1,0,1079.6653
101106,.024165787,.19250987,.0035527577,0,0,0,
101107,,.35582206,.15931877,3,0,0,
101108,.081473403,,.1833,0,1,0,814.73401
101109,.78148437,.29742268,.27881715,0,0,0,
101110,.41086283,.41,,2,0,0,
101111,.43122849,.16202271,,0,0,0,
101112,.35913259,.22598261,,0,0,0,
101113,.40605929,.20999999,.32513237,3,0,0,
101114,.86077011,.22,.26633137,0,0,0,
101115,.19882658,.32190254,.066054851,0,0,0,
101116,.15146716,.1627451,.1935814,0,1,1,-10000
101117,,,.39030144,2,0,1,
101118,.75021046,,.36542585,3,0,0,
101119,.07859759,.056926671,.13143831,0,0,0,
101120,.51705009,.12031844,.32414868,0,0,0,
101121,.11124037,.059999999,.13165513,0,0,0,
101122,.13819632,.07,.052999999,0,0,0,
101123,.20988424,,.19329999,0,0,0,
101124,.90322912,.72378898,.23867264,0,0,0,
101125,.29833415,.2560145,.27141109,0,0,0,
101126,.15535967,.11942889,.1621,1,0,0,
101127,.09623412,,.17663622,0,1,0,962.34119
101128,.57637244,.21553732,.27075112,0,0,0,
101129,.70827866,.27631253,.1227,0,0,0,
101130,.11394643,.31052485,.30297399,3,1,0,1139.4644
101131,.62106144,.90122211,.44227967,2,0,0,
101132,.12750536,.76892197,.19410001,0,1,0,1275.0536
101133,.027673991,.23462518,.000042934607,0,0,0,
101134,.81567323,.19561218,.42611596,1,0,0,
101135,.29050669,.33257261,.2341,0,0,0,
101136,,.11117738,.78157264,1,0,0,
101137,.11636467,.20999999,.097414143,0,0,0,
101138,.10118703,,.054691799,0,0,0,
101139,.16668731,.082979925,.18597728,1,0,0,
101140,.29684755,.4223077,.25065684,0,0,0,
101141,,.18525511,.13079999,0,0,1,
101142,.26229927,.34986728,,1,1,0,2622.9927
101143,.054381639,.30698738,.041999999,0,0,0,
101144,.69025755,.95412928,.34320107,0,0,1,
101145,,.52998596,.4641487,0,0,1,
101146,,.050304577,.25028464,0,0,0,
101147,.084308997,.16199638,.119,0,1,0,843.08997
101148,.55495667,.20059863,.26593965,0,0,0,
101149,.45253631,.2,.17755233,1,0,0,
101150,.092421025,,.26148665,3,1,0,924.21027
101151,.18253559,.12051309,.12,0,0,0,
101152,.030728269,.15215723,.2084,0,1,0,307.28268
101153,.76126206,.61083025,,0,0,1,
101154,.026638187,.062737852,.00058411999,2,0,0,
101155,.43648592,.22,,0,0,0,
101156,.73945278,.6330834,.3202,0,0,0,
101157,,.1924544,.58640236,2,0,0,
101158,.18971938,.4779669,.123,0,0,0,
101159,,,.97212607,0,0,0,
101160,.082380787,.17411904,.1464,0,1,0,823.80786
101161,.81071007,.57324737,,0,0,0,
101162,,.27207771,.24945551,0,0,1,
101163,.82360154,.55676079,.59189838,0,0,1,
101164,.29447979,.63208956,.6200794,0,1,0,2944.7979
101165,.25471145,.48392838,.107,0,0,0,
101166,.60812968,.6330834,.35767609,0,0,1,
101167,,.48674566,,3,0,0,
101168,.12091762,.11942889,.083800003,0,0,0,
101169,.23193602,.21770792,.044883534,0,0,0,
101170,.22452341,.2710143,.26093689,0,1,0,2245.2341
101171,.06098124,.20370832,.14650652,0,1,0,609.81238
101172,.11448801,.82632548,.27789539,0,1,0,1144.8801
101173,.36257151,,.236,2,0,0,
101174,,,.59463638,0,0,0,
101175,.43192202,.13294055,,0,0,1,
101176,.029704301,.02,.14910001,1,1,0,297.043
101177,.24051099,.19920461,,0,0,0,
101178,.39901003,.31031281,.1451717,0,0,0,
101179,.044833198,,.000075279568,0,0,0,
101180,.80291146,.20999999,.2281,0,0,1,
101181,.9436723,.18394879,.19,0,0,0,
101182,.32279202,.20999999,.1852928,0,0,0,
101183,.9472751,,.122,0,0,0,
101184,,,.32699999,0,0,1,
101185,.46074906,.27988392,,1,0,0,
101186,.19230743,.1910124,.086000003,0,0,0,
