id,sex,employment,marital,income,social1
200809,1,unemployed,0,9377,.70198923
200810,1,employed,1,28313,.34805357
200811,0,employed,1,7141,0
200812,1,employed,1,37116,0
200813,0,employed,0,7785,.67635697
200814,1,employed,1,29754,.062067535
200815,0,retired,1,3809,.37991309
200816,1,employed,1,6703,.93141937
200817,1,employed,1,8001,0
200818,0,student,0,0,.63683379
200819,0,employed,1,8744,.55950248
200820,1,employed,1,13016,0
200821,1,employed,0,7824,0
200822,1,employed,1,13760,.36202618
200823,0,student,0,11540,.93663609
200824,1,employed,1,13089,.6337356
200825,1,employed,1,12914,0
200826,1,student,0,0,0
200827,1,employed,1,1000000,0
200828,1,employed,0,23985,.1121445
200829,0,retired,1,16443,.24826165
200830,1,unemployed,0,6717,.53924054
200831,1,employed,1,9874,.93034029
200832,1,employed,1,8849,0
200833,0,unemployed,1,6926,.53568244
200834,1,employed,1,6886,.81157249
200835,0,student,0,0,0
200836,1,retired,1,12975,.28260022
200837,0,employed,1,16710,.78191751
200838,1,unemployed,1,5925,.7073496
200839,1,employed,1,13623,.29340336
200840,0,retired,0,9749,.26693356
200841,1,unemployed,1,25651,.037254017
200842,1,employed,1,9446,.55664051
200843,1,employed,0,11484,.073736019
200844,1,student,0,0,.88767773
200845,1,employed,0,7570,.036037739
200846,1,employed,0,6298,.70814049
200847,1,unemployed,0,16176,.73208719
200848,1,employed,1,18497,0
200849,1,student,0,10724,.58124882
200850,0,retired,1,3372,0
200851,0,employed,1,5791,.43749413
200852,1,employed,1,7774,.21699616
200853,1,employed,1,8711,0
200854,1,employed,1,14182,0
200855,1,retired,1,8226,.32131544
200856,1,employed,0,18594,.50233579
200857,1,employed,0,9707,0
200858,1,unemployed,1,7110,.63580132
200859,1,employed,1,43481,.8634358
200860,1,employed,0,22385,0
200861,1,student,0,0,.85398108
200862,0,retired,1,4667,0
200863,0,retired,1,17763,.14919028
200864,1,employed,1,63311,.82883912
200865,1,employed,1,11469,.84783077
200866,1,employed,0,8486,.18287158
200867,1,employed,0,9114,.21923272
200868,1,employed,1,122554,.21902342
200869,1,student,0,0,.90026015
200870,1,employed,1,6776,0
200871,1,unemployed,0,13003,.52449679
200872,1,employed,1,115184,0
200873,1,employed,1,7065,.1000657
200874,0,unemployed,1,0,.85267735
200875,1,employed,0,8473,.56561029
200876,1,employed,1,9326,.75962502
200877,1,employed,0,13035,.68075258
200878,1,employed,1,14285,0
200879,1,employed,1,9600,.56922036
200880,1,student,0,14112,.93388587
200881,1,employed,1,20943,.36842576
200882,1,employed,1,26776,0
200883,1,employed,1,5658,.47118005
200884,1,unemployed,1,7627,.69213456
200885,1,employed,1,9535,.91838253
200886,1,retired,1,8497,0
200887,1,employed,1,7203,.83812529
200888,1,employed,1,9934,.53464687
200889,0,employed,1,10292,0
200890,1,student,1,0,.79077351
200891,0,employed,1,9873,0
200892,1,employed,0,24782,.93521833
200893,1,employed,1,24203,.21162868
200894,1,employed,1,13390,.50800461
200895,0,unemployed,1,5944,.46613759
200896,1,retired,1,6309,.2385629
200897,1,retired,1,5137,0
200898,1,student,0,3483,.85547614
200899,0,unemployed,1,19298,0
200900,0,employed,0,20621,.22662406
200901,1,employed,1,15227,.57059264
200902,1,employed,1,8297,0
200903,0,unemployed,0,5927,.52069342
200904,0,retired,0,3703,.21846561
200905,0,employed,1,23170,.39053747
200906,1,unemployed,0,16110,.51535803
200907,0,employed,1,9869,.69460869
200908,1,employed,0,17804,.78731763
200909,0,employed,1,5504,.76861358
200910,1,retired,0,6967,.13401647
200911,0,employed,0,319770,.023230935
200912,0,student,0,12349,0
200913,1,employed,0,68522,.5236997
200914,1,retired,0,965,.2979705
200915,1,employed,0,5799,.20114261
200916,1,employed,1,16219,0
200917,1,employed,0,12186,.54165745
200918,0,employed,1,11694,.82925081
200919,0,employed,1,9544,.67725611
200920,1,employed,1,18612,.7416048
200921,1,student,0,4367,.22897007
200922,0,employed,1,5178,.56583339
200923,1,employed,1,12273,.87333328
200924,1,employed,1,12150,0
200925,1,employed,1,15157,.5327841
200926,1,employed,1,49540,.85765249
200927,1,student,0,3514,.54193127
200928,1,student,0,118400,.90865684
200929,1,student,0,15512,.71916282
200930,1,employed,1,11707,.45435044
200931,0,retired,0,8904,.0053891027
200932,1,employed,1,8851,.67057192
200933,1,employed,0,8320,.24063818
200934,1,employed,1,7987,.24645227
200935,1,student,1,0,.94156277
200936,1,employed,1,8582,0
200937,0,employed,1,4530,.067724943
200938,1,employed,1,20012,.79987311
200939,1,unemployed,1,0,.67618591
200940,0,retired,1,7484,0
200941,1,retired,1,4660,0
200942,1,retired,1,5165,.19674747
200943,1,retired,1,8462,0
200944,0,student,0,0,.95874429
200945,0,employed,0,6540,.544963
200946,1,employed,0,9216,.93492007
200947,1,student,0,0,.96141791
200948,1,employed,1,14199,0
200949,1,employed,0,30002,.81343228
200950,1,student,0,0,.99992746
200951,1,employed,0,5519,.61249286
200952,1,employed,1,5023,.40154073
200953,1,retired,0,3818,0
200954,0,employed,0,5858,.9581697
200955,1,employed,0,5531,.25815701
200956,1,employed,1,10722,.71256208
200957,1,employed,1,9912,.2938557
200958,1,employed,1,9892,.78188628
200959,1,employed,1,5949,0
200960,1,student,0,0,0
200961,1,employed,1,20521,.52225453
200962,1,employed,0,11457,.50493538
200963,1,retired,0,30662,0
200964,1,retired,0,40641,0
200965,1,student,0,0,.34454545
200966,1,student,1,0,0
200967,1,student,0,11094,.24936518
200968,1,employed,0,48865,.9276787
200969,1,retired,1,12210,.30816844
200970,1,employed,1,36987,.39937276
200971,0,student,0,5486,.66036171
200972,1,employed,1,48497,.94322598
200973,1,employed,1,12293,.35124698
200974,0,unemployed,0,6102,.4833349
200975,1,employed,1,12139,0
200976,1,employed,1,68784,.69842011
200977,1,student,0,22072,.9932639
200978,0,retired,1,9905,0
200979,1,unemployed,1,0,.95662034
200980,0,student,0,93686,0
200981,1,employed,0,15300,.55202073
200982,1,student,0,27876,.79267609
200983,1,employed,0,121907,.6206885
200984,1,employed,0,13483,.35081047
200985,1,employed,1,24057,.28210357
200986,1,employed,1,9186,0
200987,1,employed,1,16255,.58060861
200988,1,employed,0,10046,.33386528
200989,0,student,0,0,.77626699
200990,1,employed,1,10799,.074742265
200991,1,employed,1,71675,.63589001
200992,1,employed,1,13998,.38499296
200993,1,employed,0,15860,.36797547
200994,1,unemployed,1,0,0
200995,0,employed,1,6647,.56066114
200996,0,unemployed,1,0,0
200997,1,unemployed,1,0,.55857176
200998,0,employed,0,15546,.56094092
200999,0,employed,1,9626,0
201000,1,employed,1,27783,.68853885
201001,1,retired,1,14120,0
201002,1,employed,0,11569,.51060545
201003,0,employed,0,11665,0
201004,1,student,0,0,.92472804
201005,1,unemployed,0,7370,.51731294
201006,1,employed,0,30000,.82616204
201007,0,student,0,17524,.88995194
201008,1,employed,1,204523,.79605573
201009,1,retired,1,7186,.018070446
201010,1,employed,1,9774,0
201011,1,employed,1,15661,.58096987
201012,1,student,0,17914,0
201013,1,employed,1,5486,.06043008
201014,1,employed,0,9480,.58174574
201015,1,retired,0,132500,.014428034
201016,0,retired,1,34386,.068908893
201017,0,employed,1,20070,.84446967
201018,1,student,0,0,.94222564
201019,0,employed,0,12693,.58357954
201020,1,employed,1,62166,.54978704
201021,0,employed,1,8566,.61871034
201022,1,employed,1,7862,.5385896
201023,0,unemployed,1,0,0
201024,0,unemployed,0,0,.6655674
201025,1,employed,1,24955,.085622318
201026,1,student,0,0,.86828405
201027,1,retired,0,6848,0
201028,1,employed,0,29152,.24902983
201029,0,employed,0,6913,.63868821
201030,1,student,0,0,.87576592
201031,0,unemployed,1,0,0
201032,1,employed,0,97002,.6993652
201033,0,employed,1,10920,.57110023
201034,1,employed,1,41185,.59716624
201035,1,unemployed,1,17131,.53560603
201036,1,unemployed,1,5580,.15627781
201037,1,retired,0,6327,.37632719
201038,1,student,0,0,0
201039,0,employed,1,92175,.6203922
201040,0,employed,1,8009,.051828992
201041,1,student,0,0,.49053419
201042,1,retired,1,12614,.1991142
201043,1,employed,1,16136,.55170041
201044,0,unemployed,1,0,0
201045,1,employed,0,56076,.82719946
201046,1,employed,0,7213,.55624473
201047,1,retired,1,13926,.3356964
201048,1,unemployed,0,0,.90929788
201049,0,employed,1,7773,0
201050,0,employed,1,34012,.6296885
201051,0,employed,1,5237,0
201052,1,unemployed,1,0,.18404193
201053,1,unemployed,0,0,.021031477
201054,0,unemployed,1,11794,.45750815
201055,1,employed,1,9463,.78262836
201056,1,employed,1,18885,.10901074
201057,1,unemployed,0,6135,0
201058,0,employed,1,6088,.046406247
201059,1,employed,1,10045,0
201060,1,retired,1,4549,0
201061,0,employed,1,5727,.10721623
201062,0,student,0,75284,0
201063,0,student,0,9682,.85128123
201064,0,employed,1,28379,.69687551
201065,1,employed,1,72005,.22957088
201066,0,retired,1,3083,.31834468
201067,0,retired,0,6092,0
201068,0,retired,0,8903,.0021675883
201069,1,employed,1,8334,.62523508
201070,1,unemployed,1,16974,.86312729
201071,1,unemployed,0,12072,.82416892
201072,1,retired,1,4448,0
201073,1,unemployed,1,10113,.92590809
201074,1,employed,1,6930,0
201075,1,student,0,26186,.73592031
201076,1,retired,1,4165,.23109925
201077,0,employed,0,14752,0
201078,1,employed,1,26995,.80064076
201079,1,retired,0,9428,.30054685
201080,0,retired,0,3316,0
201081,1,employed,1,7259,.80146164
201082,1,employed,1,6534,.86624527
201083,0,employed,1,26236,.58247793
201084,1,employed,1,11890,.66538358
201085,1,student,0,7862,.98129094
201086,0,student,0,15510,.95610249
201087,1,employed,1,19968,.19318655
201088,1,student,0,0,0
201089,1,retired,0,25584,.24403067
201090,1,employed,1,7571,.95862514
201091,1,retired,0,5128,0
201092,0,employed,1,5911,.55562526
201093,1,retired,1,50178,.24025071
201094,1,employed,1,7062,.89409316
201095,1,student,1,25018,.98338938
201096,1,unemployed,1,0,.65785199
201097,0,employed,1,18457,0
201098,1,employed,1,11159,0
201099,0,employed,1,26400,.78852457
201100,1,employed,0,7017,.85454077
201101,1,employed,0,11515,.65368718
201102,0,employed,1,8792,0
201103,0,employed,0,13680,.61582786
201104,1,employed,1,44299,.60594064
201105,0,employed,1,5713,.77828193
201106,1,unemployed,0,12950,.19329596
201107,0,employed,0,58586,0
201108,1,employed,0,8111,.11775035
201109,1,unemployed,0,16209,.54199815
201110,1,student,0,7264,.77416396
201111,0,unemployed,1,6848,.66536921
201112,1,retired,1,7705,.10092723
201113,1,employed,1,43346,.65003693
201114,1,student,1,0,.98580778
201115,0,student,0,0,.88072336
201116,1,student,0,17047,.76516098
201117,1,employed,1,8648,.15284199
201118,0,unemployed,1,0,0
201119,0,employed,1,107578,.22506791
201120,1,student,0,0,.57367396
201121,1,retired,1,4483,0
201122,1,student,0,0,.57380646
201123,1,unemployed,1,0,0
201124,1,employed,1,11261,.29797202
201125,1,student,0,3517,.34908915
201126,1,retired,0,22509,.21074501
201127,1,employed,0,11866,0
201128,0,employed,1,7366,.57147503
201129,1,student,0,7710,.88073301
201130,1,employed,1,8212,.047124777
201131,1,unemployed,1,0,0
201132,0,employed,1,24860,0
201133,1,student,0,0,.83056957
201134,1,unemployed,1,7333,0
201135,1,employed,1,13921,.58997202
201136,1,student,0,16471,.28387761
201137,1,employed,1,25608,.76443666
201138,1,employed,0,57541,.852355
201139,1,employed,1,19597,0
201140,1,employed,0,18421,.49597907
201141,1,unemployed,1,16404,.62239242
201142,0,unemployed,1,5197,.79454839
201143,1,employed,0,10508,0
201144,1,employed,1,9570,.48253757
201145,0,unemployed,1,0,.97744852
201146,1,employed,1,7488,.4186686
201147,0,employed,1,19039,.42580059
201148,0,employed,1,12960,0
201149,0,unemployed,1,8489,.6766265
201150,1,retired,1,7275,.21215138
201151,1,student,0,0,.63885826
201152,1,employed,0,30974,.8342939
201153,0,unemployed,1,10246,0
201154,0,employed,1,23037,.76990229
201155,1,employed,1,8179,.20747046
201156,1,student,1,15594,.68097502
201157,1,employed,1,89668,0
201158,1,employed,1,8794,.58590138
201159,1,employed,1,4964,.28198871
201160,0,employed,1,7520,.58044267
201161,1,employed,1,48220,0
201162,1,employed,1,8727,.76351529
201163,1,retired,0,9274,.33744377
201164,0,employed,1,27456,.54626501
201165,1,employed,1,7592,.80565464
201166,1,employed,1,8671,0
201167,1,employed,1,10285,.22760753
201168,1,employed,1,7049,.50118482
201169,0,employed,1,48958,.58949167
201170,0,unemployed,1,0,.4949905
201171,1,student,0,0,.96046293
201172,0,employed,0,16155,0
201173,1,employed,1,7860,.99012351
201174,1,employed,0,7658,.038300857
201175,1,employed,1,8936,.55268687
201176,0,employed,1,4170,0
201177,1,employed,0,18729,0
201178,0,employed,1,61878,.45855358
201179,0,employed,1,6757,.077759109
201180,1,employed,1,14812,.15116663
201181,1,employed,1,15545,.94612366
201182,1,employed,0,12597,.43049479
201183,1,employed,1,19991,.76594341
201184,0,retired,1,3468,0
201185,1,employed,1,33246,.49899733
201186,1,employed,1,18292,.82759792
201187,0,employed,1,5411,.067355894
201188,1,unemployed,0,0,0
201189,1,retired,0,121800,.24969432
201190,1,employed,0,6624,.64765674
201191,1,retired,0,10056,0
201192,1,employed,0,12477,.45954314
201193,0,student,0,0,.99889767
201194,0,employed,1,6274,.042653807
201195,1,retired,0,6560,0
201196,1,employed,1,76355,0
201197,0,employed,1,38553,.078223139
201198,1,unemployed,1,0,.32146794
201199,1,employed,1,6557,.649625
201200,1,employed,1,188517,.51658529
201201,0,retired,0,6943,0
201202,0,employed,1,19135,.55630249
201203,1,retired,0,6064,.21148434
201204,0,employed,1,15556,0
201205,1,unemployed,1,93168,.32662901
201206,0,student,0,7741,.80920309
201207,1,employed,1,7975,.24556719
201208,1,employed,1,23422,.53477645
201209,0,employed,1,8487,0
201210,1,retired,1,3844,.20135669
201211,0,employed,1,5604,.62835819
201212,1,employed,1,5218,0
201213,0,retired,0,6413,.2174207
201214,1,student,0,17481,.75249451
201215,1,employed,1,21236,.28628713
201216,1,employed,0,43505,.24143293
201217,1,student,0,19907,.78486079
201218,1,employed,1,155593,.755463
201219,1,employed,0,14133,.68490183
201220,0,employed,0,33331,.73510897
201221,0,retired,1,537,.24949022
201222,0,unemployed,0,0,.05829718
201223,1,unemployed,1,17635,.73091537
201224,1,employed,0,9330,.81231725
201225,1,employed,1,12854,.34902036
201226,1,unemployed,0,0,0
201227,0,employed,1,5165,.61798155
201228,1,employed,1,7778,.5310269
201229,1,employed,0,35472,.44656348
201230,0,student,0,3131,.055158537
201231,1,employed,1,30092,.61942911
201232,1,student,0,0,.98866576
201233,0,unemployed,1,0,.8094607
201234,1,employed,1,10550,.76051462
201235,0,unemployed,1,5793,0
201236,0,retired,0,2178,.34175277
201237,1,employed,1,15719,0
201238,1,employed,0,8236,.59859389
201239,1,unemployed,0,11226,.36558586
201240,1,employed,0,29237,.53658682
201241,0,employed,1,10386,.42191699
201242,0,retired,1,11563,0
201243,1,retired,1,11661,.29714358
201244,1,employed,1,13604,.71838295
201245,1,employed,1,30444,.37281597
201246,1,employed,0,5958,.75696653
201247,1,employed,0,19770,.83142507
201248,0,employed,1,11823,0
201249,1,unemployed,1,0,.16418396
201250,0,student,0,14412,.92596376
201251,1,employed,1,48033,0
201252,1,employed,1,92285,.41097885
201253,0,employed,1,5734,.36724207
201254,1,employed,1,7855,.82646489
201255,1,employed,1,13607,.68606174
201256,1,employed,1,12136,.84194374
201257,0,retired,0,5242,.20363829
201258,1,student,0,0,0
201259,1,student,0,0,.57761616
201260,1,student,0,0,.33934873
201261,1,employed,1,12298,.91467065
201262,1,unemployed,1,8022,0
201263,1,employed,1,7625,.670385
201264,1,employed,1,9160,.014135596
201265,1,employed,0,8172,.74674195
201266,0,employed,0,21859,.72386342
201267,1,employed,1,14324,0
201268,1,employed,1,36353,.87599266
201269,0,employed,1,13452,.50185448
201270,1,employed,1,10950,.52792561
201271,0,student,1,0,.20236546
201272,1,employed,1,18981,0
201273,1,employed,1,33013,.70993894
201274,0,employed,1,8156,.0039541861
201275,1,employed,1,39654,.33805388
201276,1,student,0,0,.9544853
201277,1,employed,1,6151,.93029165
201278,1,student,0,0,.95259774
201279,1,unemployed,1,7300,.89493817
201280,1,student,0,4030,.34407809
201281,0,student,0,11773,.91785026
201282,1,employed,1,8193,0
201283,0,retired,0,4861,.3173447
201284,1,employed,1,9999,0
201285,1,employed,1,6615,0
201286,1,student,1,6033,.88787782
201287,0,student,0,0,.9938817
201288,1,employed,0,12225,.023749283
201289,0,employed,1,11608,0
201290,1,employed,1,33436,.64636779
201291,1,employed,1,21403,.85016578
201292,1,student,0,4035,.99110204
201293,1,student,0,0,.73281056
201294,0,unemployed,1,0,.45833543
201295,0,employed,1,23745,0
201296,1,employed,1,25350,.66730481
201297,1,employed,1,36929,.20496641
201298,1,student,1,0,.33377287
201299,1,retired,1,5644,0
201300,1,unemployed,1,8022,0
201301,1,student,0,75073,.95983183
201302,1,employed,1,6005,.65635896
201303,1,student,1,0,.73653716
201304,1,retired,0,15388,.17393135
201305,1,retired,0,4824,.081913762
201306,1,employed,1,14624,.51941746
201307,1,student,1,16779,.023158485
201308,1,retired,1,9415,.20460907
201309,1,student,0,0,.78550053
201310,0,employed,1,10161,.52866191
201311,0,employed,1,7863,.60883588
201312,1,employed,0,9554,0
201313,1,unemployed,1,0,.38860953
201314,1,employed,0,12213,.79806221
201315,1,employed,1,7675,.58089042
201316,1,student,0,0,.93927211
201317,1,employed,1,17486,.37845832
201318,1,employed,1,196353,0
201319,1,employed,1,48384,0
201320,1,employed,1,8342,0
201321,0,employed,1,10422,.10414994
201322,1,student,0,0,.74556482
201323,1,employed,0,23467,.88220966
201324,1,retired,1,26652,0
201325,1,employed,0,14873,.7096765
201326,1,employed,0,42675,.90317321
201327,1,employed,1,19054,.22104348
201328,0,employed,0,557339,.83833534
201329,1,employed,1,17419,.53512853
201330,1,employed,0,17032,.48946691
201331,1,employed,0,13731,.54899466
201332,1,unemployed,0,0,.58807302
201333,0,employed,1,4387,.57883358
201334,1,student,0,9206,.85430533
201335,0,employed,0,7617,0
201336,1,employed,1,10531,.10650072
201337,1,retired,0,29321,0
201338,0,unemployed,1,11578,.56508762
201339,1,employed,0,9080,.22641164
201340,1,employed,1,136072,.66771102
201341,1,retired,1,11898,.33330259
201342,1,unemployed,0,0,.73621655
201343,1,student,0,0,.97658658
201344,0,student,0,0,.23166201
201345,1,retired,1,15982,.2378979
201346,1,employed,1,13266,.74411285
201347,1,student,0,0,.84111398
201348,0,employed,1,9205,.53995782
201349,1,employed,1,19589,.10880701
201350,0,employed,1,8218,.54348397
201351,0,employed,1,4943,0
201352,0,employed,1,8718,.48628241
201353,1,employed,1,7309,.50031447
201354,1,employed,1,9810,.50812382
