id,sex,employment,marital,income,social1
100808,1,employed,1,9453,.93020409
100809,1,student,0,3828,.36145848
100810,1,employed,0,24471,.91760665
100811,1,employed,1,36274,.55384648
100812,1,employed,1,19114,.9295522
100813,1,employed,1,11671,.722049
100814,1,employed,1,6586,0
100815,0,retired,0,24194,.24212737
100816,0,employed,1,24748,.259909
100817,1,student,0,0,.85328281
100818,1,unemployed,1,8506,.93427151
100819,0,employed,0,8315,.41519821
100820,1,student,0,0,.070589975
100821,1,student,0,0,.26986909
100822,1,employed,1,12349,.58594614
100823,0,student,0,0,.87898463
100824,0,employed,1,5328,.78788501
100825,1,retired,1,5085,0
100826,1,employed,1,15599,.77891248
100827,1,retired,0,7850,.26652876
100828,1,student,0,0,.41257593
100829,0,unemployed,1,0,.58978283
100830,1,employed,1,25257,.57810813
100831,1,unemployed,1,26744,.98945147
100832,1,employed,1,16522,.72022063
100833,1,employed,1,21235,0
100834,0,unemployed,1,7661,.5702799
100835,0,employed,1,378344,.85639191
100836,0,employed,1,15510,.25002429
100837,1,employed,1,10037,.57652903
100838,1,unemployed,1,0,.25560543
100839,1,employed,1,8725,.80937821
100840,1,employed,1,17800,.69588709
100841,1,employed,1,13271,.6414699
100842,1,employed,0,7814,.61216402
100843,1,student,0,0,.98662299
100844,1,employed,1,27311,.28283221
100845,1,retired,0,10251,0
100846,1,employed,1,8862,.67990595
100847,0,employed,1,349602,.052447762
100848,1,employed,1,11854,.41634142
100849,0,employed,1,4922,.42040268
100850,1,employed,1,9043,0
100851,0,employed,1,38385,0
100852,1,unemployed,1,9014,0
100853,0,employed,0,85717,.46633095
100854,0,unemployed,0,0,0
100855,1,employed,0,13068,0
100856,1,employed,0,15098,.63545728
100857,0,employed,0,53069,0
100858,1,employed,1,38574,.600923
100859,1,employed,1,17132,.32415932
100860,1,student,0,0,.90211928
100861,0,retired,1,4478,0
100862,0,employed,0,12511,.53622401
100863,1,employed,1,14487,.1034088
100864,1,employed,1,7964,.022223776
100865,1,student,1,98961,.87793779
100866,0,student,0,22400,.94539034
100867,1,employed,1,10378,.21509011
100868,0,retired,1,25404,.02796717
100869,1,student,0,3951,.78580916
100870,1,retired,0,5936,.25638634
100871,1,employed,1,27034,.19480702
100872,0,employed,1,14681,.60420221
100873,1,student,0,8328,.88162202
100874,1,retired,1,6363,.13525718
100875,1,unemployed,0,0,.15403347
100876,1,employed,1,7851,.18753557
100877,0,retired,0,31346,0
100878,1,employed,0,7641,.1942912
100879,1,employed,1,9100,.53348684
100880,1,employed,0,10561,.52985495
100881,1,student,0,0,.89547873
100882,1,employed,1,8122,.62913585
100883,1,retired,0,2723,.30941299
100884,1,employed,1,6038,.53021234
100885,1,employed,1,10153,0
100886,1,unemployed,1,0,.81112522
100887,1,employed,1,11138,0
100888,1,employed,0,24313,.12475273
100889,0,unemployed,1,0,.72888905
100890,1,retired,1,6654,0
100891,0,employed,0,19777,.75841421
100892,1,employed,1,7285,.56840777
100893,0,employed,1,5468,.53259939
100894,1,student,0,2840,.96266162
100895,1,student,0,0,0
100896,0,employed,1,22133,.54615343
100897,1,employed,1,10153,.61980015
100898,0,employed,1,7634,0
100899,1,retired,0,7509,.0032287489
100900,1,employed,1,25547,.5228191
100901,0,retired,1,14452,.12813762
100902,1,employed,0,7112,.39888051
100903,1,employed,1,8271,.52331567
100904,0,unemployed,1,0,.25287008
100905,1,employed,0,37046,.55993968
100906,1,retired,0,14131,0
100907,1,employed,0,8302,.64962763
100908,1,employed,1,10645,0
100909,1,retired,1,4841,.34358948
100910,1,employed,1,9799,0
100911,1,employed,1,15620,.014944248
100912,1,employed,1,29273,0
100913,0,employed,1,55318,.56714898
100914,1,student,0,5605,.96069551
100915,0,retired,1,3016,0
100916,1,employed,1,6221,.73623103
100917,1,employed,1,18717,.75806344
100918,0,employed,0,19943,.11533464
100919,1,employed,0,8502,.74224555
100920,1,retired,0,15251,.12543979
100921,1,employed,1,6679,.931952
100922,0,employed,1,5286,0
100923,0,student,0,0,.60369664
100924,1,employed,1,8682,0
100925,1,employed,0,10642,.19133972
100926,1,unemployed,1,0,.72282559
100927,1,unemployed,1,0,0
100928,0,employed,1,7533,.51604706
100929,0,employed,1,20619,.20917591
100930,0,unemployed,1,12320,.91923422
100931,1,unemployed,1,0,0
100932,1,employed,0,13303,.50219858
100933,0,student,0,0,.73231328
100934,1,employed,1,7173,.19718665
100935,0,employed,1,27316,.78585333
100936,0,student,0,0,.72147262
100937,1,employed,1,36107,.46713594
100938,0,retired,1,5225,0
100939,1,student,0,0,.98742557
100940,0,retired,1,3775,.30438536
100941,1,employed,1,8011,.52980751
100942,0,unemployed,1,13573,.30204451
100943,1,employed,1,17620,.11076345
100944,0,employed,1,5811,.12999853
100945,1,student,0,7852,.68134499
100946,0,employed,1,134189,0
100947,1,employed,1,9702,.096230254
100948,1,employed,1,18424,.51410109
100949,0,employed,1,11153,.67110413
100950,1,employed,0,22819,.59297818
100951,1,student,0,0,.30014977
100952,0,unemployed,0,25342,.85060525
100953,1,retired,0,7475,.11047091
100954,1,employed,1,12558,.71189779
100955,1,employed,0,21318,.070249781
100956,1,employed,1,34940,.52761519
100957,1,employed,1,7543,.4821336
100958,1,employed,1,10030,0
100959,1,employed,1,11748,.42870331
100960,1,student,0,2701,.79703593
100961,1,employed,1,12860,.79495114
100962,1,employed,1,22432,.83525133
100963,1,employed,1,10096,0
100964,1,retired,1,11542,.22998571
100965,1,student,0,5961,.85375708
100966,1,employed,1,6135,.68862653
100967,0,employed,1,32789,.57757986
100968,0,employed,0,11328,.46953219
100969,0,employed,0,8417,0
100970,1,employed,1,24055,.86998987
100971,0,employed,1,24425,0
100972,0,student,1,0,.98303807
100973,1,retired,1,4640,0
100974,1,student,0,0,.93858355
100975,0,employed,1,5740,0
100976,1,employed,1,35335,.055843003
100977,1,employed,1,13612,.57618839
100978,1,employed,0,7550,.34441915
100979,1,employed,1,11694,0
100980,1,unemployed,1,0,.57280236
100981,1,employed,0,13417,0
100982,1,employed,1,29066,0
100983,1,employed,0,6376,.56054538
100984,1,employed,1,20005,0
100985,1,employed,0,15265,.95358527
100986,1,employed,1,8583,.22430874
100987,1,employed,1,7672,.54129428
100988,1,retired,0,52915,.20099382
100989,1,employed,1,12942,.26546502
100990,0,employed,1,611140,.24239787
100991,1,student,0,0,.073950633
100992,1,employed,0,10190,.20354865
100993,1,employed,0,25479,.54426569
100994,1,employed,0,242703,.84319824
100995,1,employed,0,7031,.73409545
100996,1,retired,1,8415,.32852635
100997,1,employed,1,9278,0
100998,1,employed,0,42799,.70321929
100999,1,employed,1,12987,0
101000,0,retired,1,4097,0
101001,1,employed,1,14154,.5609026
101002,1,student,0,11599,0
101003,1,employed,1,12777,.55872077
101004,1,employed,1,10745,0
101005,1,employed,1,17476,.85599071
101006,0,unemployed,1,31103,.57221228
101007,1,employed,0,55242,.31760824
101008,1,employed,1,6440,.11731132
101009,1,student,0,0,.2208533
101010,1,unemployed,1,0,.55316973
101011,1,employed,1,17394,0
101012,1,employed,1,20655,.94390231
101013,0,employed,1,9008,.081651241
101014,0,employed,0,8220,.67013782
101015,1,employed,1,20814,0
101016,1,employed,1,9317,.87006599
101017,1,retired,0,8239,.15962049
101018,1,employed,1,17919,.83807868
101019,1,retired,1,7383,.30026168
101020,0,retired,1,3277,.063768253
101021,1,unemployed,1,26164,.70519537
101022,0,employed,1,9230,.82162637
101023,1,employed,1,91875,.75939327
101024,1,employed,1,9972,.82603484
101025,1,employed,1,11114,.54262733
101026,0,employed,1,8913,0
101027,0,employed,1,14497,.80736697
101028,1,employed,1,14547,.78124732
101029,0,unemployed,1,0,.64423251
101030,1,employed,1,10843,.00058072497
101031,0,student,0,0,.94969434
101032,0,employed,1,4548,.025298072
101033,1,employed,0,12996,0
101034,0,employed,1,17985,.37898073
101035,1,student,0,8050,.19359176
101036,1,employed,0,5232,.26030722
101037,1,employed,1,11785,.70615423
101038,1,unemployed,0,15778,.71066004
101039,1,student,0,7849,.87324363
101040,1,employed,1,64164,.48158732
101041,1,employed,1,9193,.8815797
101042,1,employed,1,41489,.6580047
101043,1,unemployed,0,12134,.17305098
101044,1,employed,1,40822,.44569185
101045,0,unemployed,1,26843,.63755059
101046,1,employed,1,16088,.37861237
101047,1,employed,0,16859,0
101048,1,employed,1,213746,.19490363
101049,1,retired,0,42955,.2589727
101050,1,employed,1,7747,.40957901
101051,1,employed,1,26470,.80339432
101052,1,employed,0,17836,.72034585
101053,1,unemployed,1,8852,.53084654
101054,1,employed,0,6071,.56877005
101055,1,unemployed,1,8763,.64547032
101056,1,employed,0,11856,.76053828
101057,0,unemployed,0,0,.34506643
101058,0,retired,1,5892,0
101059,1,employed,1,11059,.72725219
101060,1,employed,0,28181,.61087054
101061,0,employed,1,6219,.72220594
101062,1,employed,0,16638,.60547221
101063,1,student,0,5907,0
101064,1,employed,1,7518,.83317751
101065,1,employed,0,20190,.66310251
101066,0,employed,1,6007,.52341157
101067,1,employed,1,7422,.60393763
101068,1,employed,1,7229,.31270552
101069,1,employed,1,44503,.3611913
101070,1,student,0,2764,.85974038
101071,1,employed,0,17012,.21784446
101072,1,student,0,41942,.99718773
101073,0,employed,1,27136,.8654604
101074,0,employed,0,7707,.28288046
101075,1,employed,1,6577,.53788936
101076,1,employed,1,7028,.040399674
101077,0,unemployed,1,18816,.51278788
101078,1,retired,0,7177,.21469267
101079,1,employed,1,15850,.50845921
101080,1,employed,1,5871,.7960155
101081,0,student,0,0,.087600723
101082,1,employed,0,9065,0
101083,1,student,0,0,.91517931
101084,1,employed,1,23409,.43035126
101085,1,employed,0,21352,.060916547
101086,1,employed,1,6965,.80802816
101087,0,unemployed,0,0,.82646739
101088,1,employed,1,7945,.10589878
101089,1,student,0,0,.079157792
101090,1,unemployed,1,0,.34378874
101091,1,employed,1,16034,.80197066
101092,0,employed,0,42120,.93944007
101093,1,employed,1,16827,.031619757
101094,0,employed,1,6078,0
101095,1,retired,0,5381,0
101096,1,employed,1,10107,.74182081
101097,1,student,0,5950,.82556689
101098,1,student,0,12954,.89186728
101099,1,employed,1,15482,.69524568
101100,1,employed,1,13350,.047474798
101101,1,employed,1,6217,0
101102,1,employed,0,6644,.42232618
101103,1,employed,0,5869,.61416602
101104,0,student,0,11824,.27537403
101105,1,employed,1,25603,.75097156
101106,1,employed,1,57018,.90919894
101107,1,employed,1,7041,.45900711
101108,1,employed,1,23843,.98465407
101109,1,student,0,4576,.3029601
101110,1,employed,0,7615,.85770202
101111,1,retired,1,3926,.34919822
101112,1,employed,1,9817,.80594707
101113,1,employed,1,13091,.59756762
101114,1,employed,1,7815,.56795353
101115,0,employed,1,24802,.50164402
101116,0,employed,1,16860,.5978964
101117,0,retired,1,2742,.07760255
101118,1,employed,1,6322,0
101119,1,employed,1,29849,.82339525
101120,1,employed,1,8295,.73546898
101121,1,employed,0,35059,0
101122,1,student,0,10908,.83517545
101123,1,employed,0,18675,.74402428
101124,1,employed,0,6128,.55245787
101125,1,student,0,5267,.98697668
101126,0,employed,1,15174,.65293825
101127,1,employed,1,28354,.75029534
101128,1,employed,1,7811,0
101129,0,student,1,3482,.86036623
101130,1,student,0,11172,.79278809
101131,0,unemployed,1,5700,.55966991
101132,1,retired,1,13214,.13404892
101133,1,employed,1,103548,0
101134,1,employed,0,5584,.59274733
101135,1,retired,1,9440,.1704378
101136,0,unemployed,1,0,.52647173
101137,1,employed,1,21214,0
101138,1,employed,1,45946,.19089931
101139,1,employed,0,21650,0
101140,0,student,0,6286,.86151665
101141,1,student,0,3798,.40631205
101142,0,employed,1,7494,.75699389
101143,1,student,0,38857,.21662113
101144,1,employed,0,8475,.5060569
101145,1,unemployed,1,0,.95079601
101146,1,student,1,0,.31269142
101147,1,employed,1,23147,.95052016
101148,1,employed,1,8167,0
101149,1,retired,1,7543,.089299351
101150,0,retired,1,23125,.24685426
101151,1,employed,1,13312,.9836148
101152,1,employed,1,53135,.97037882
101153,1,employed,1,6361,0
101154,1,retired,1,69444,.33686793
101155,1,employed,1,9788,.759848
101156,1,employed,1,5711,0
101157,1,employed,1,5985,.5476312
101158,1,employed,0,16019,0
101159,0,unemployed,0,0,.85000646
101160,1,employed,1,54635,.29199558
101161,1,employed,0,7538,.50855082
101162,1,employed,1,8376,.13064601
101163,0,employed,1,5412,0
101164,0,employed,1,7430,0
101165,1,employed,1,12912,0
101166,1,unemployed,1,5976,0
101167,1,student,0,0,.98927319
101168,1,student,0,14572,.76077116
101169,1,employed,0,26070,.35463792
101170,0,employed,1,10547,.98776782
101171,1,employed,1,52306,.51584435
101172,0,retired,1,14452,.22042365
101173,0,retired,0,6387,0
101174,0,employed,1,6216,.23940679
101175,0,retired,0,2723,0
101176,1,employed,1,225876,0
101177,1,employed,0,12705,.88723701
101178,1,employed,1,12116,0
101179,1,employed,1,94351,.51585257
101180,1,employed,1,14781,.29761088
101181,0,unemployed,1,6916,.30656388
101182,1,employed,1,11918,.82458055
101183,1,employed,0,11940,.030999091
101184,0,retired,0,4029,.04944123
101185,0,employed,1,5165,.90755069
101186,1,unemployed,1,16960,0
101187,1,employed,1,96530,.18802081
101188,1,employed,1,245077,.51705998
101189,1,employed,0,10243,0
101190,0,employed,1,8586,.26010472
101191,1,employed,0,18269,0
101192,1,unemployed,1,9397,0
101193,1,employed,1,311412,0
101194,1,employed,1,130743,.96645951
101195,1,employed,0,5178,0
101196,1,employed,0,8849,.1395568
101197,1,employed,1,7478,.67139339
101198,1,unemployed,0,0,.54979444
101199,1,employed,0,31218,.068696566
101200,0,employed,0,9778,.96705115
101201,0,employed,1,5794,.14372046
101202,1,employed,0,11404,.26825941
101203,0,retired,1,11212,.22815318
101204,1,student,0,0,0
101205,1,employed,0,40553,.87220681
101206,1,retired,0,5088,0
101207,1,employed,0,28277,.58529085
101208,1,employed,1,12852,.23575367
101209,0,employed,0,26430,.60938871
101210,0,employed,1,549325,.85268462
101211,0,employed,1,4848,.56129593
101212,0,employed,1,6470,0
101213,1,employed,1,25186,.43161634
101214,1,student,0,0,.85425556
101215,1,unemployed,1,0,.79457116
101216,0,employed,1,4629,0
101217,1,employed,0,12883,.13284446
101218,1,employed,1,11697,.86253119
101219,1,employed,1,19541,.043458648
101220,1,employed,0,11999,.96707195
101221,1,student,0,30089,.7373082
101222,1,employed,1,9706,0
101223,1,employed,1,8053,.35261017
101224,1,employed,1,9271,0
101225,1,unemployed,1,15262,.3170799
101226,1,retired,1,5269,.29388091
101227,1,employed,0,16477,.9419238
101228,1,employed,1,6404,0
101229,1,unemployed,0,0,0
101230,1,employed,1,11098,0
101231,0,retired,1,2130,.22459741
101232,1,retired,1,180772,.22462253
101233,1,employed,1,5153,.32913077
101234,1,employed,1,6585,.56591731
101235,1,employed,0,107206,.94373101
101236,0,employed,1,26955,.8748852
101237,1,student,0,0,.84172827
101238,1,employed,0,8164,.94323695
101239,1,student,0,0,0
101240,1,employed,0,5637,.043546993
101241,1,student,0,52683,.8888135
101242,0,student,0,3674,.84779829
101243,1,employed,0,5527,.5423218
101244,0,employed,1,9805,0
101245,1,unemployed,1,0,0
101246,0,employed,0,12007,.57734668
101247,1,unemployed,1,12741,.5168432
101248,0,unemployed,1,5499,.39831766
101249,1,employed,1,6612,.72840339
101250,0,employed,0,15431,.12167266
101251,0,employed,0,9264,.53646368
101252,1,student,0,5590,.85057676
101253,1,unemployed,1,0,.86431509
101254,0,employed,0,5784,.64836228
101255,1,unemployed,1,0,.48152587
101256,1,student,0,0,.77406883
101257,1,unemployed,1,6621,.67349201
101258,0,retired,1,3339,0
101259,1,employed,0,19090,.74993825
101260,0,employed,1,6977,.74164712
101261,1,retired,1,7876,.22790988
101262,1,employed,1,35928,.78345758
101263,1,student,0,0,.9425624
101264,1,employed,1,8691,.86195803
101265,0,employed,0,11809,.34390953
101266,1,employed,0,10383,.8138454
101267,1,employed,1,18610,.56081784
101268,1,employed,1,20349,0
101269,0,student,0,38283,.64617002
101270,1,employed,1,11267,.52554357
101271,0,employed,1,8043,.53085977
101272,1,employed,1,15110,.88183719
101273,1,employed,1,7928,.14904131
101274,1,student,1,0,.92549807
101275,0,retired,1,3873,.20730571
101276,1,employed,1,58873,.74283344
101277,1,employed,1,21590,.52764493
101278,1,student,0,0,.79713166
101279,1,employed,0,7258,0
101280,1,student,0,0,.956635
101281,1,student,0,0,.92742497
101282,1,employed,1,27432,.26242256
101283,0,employed,1,8942,0
101284,1,employed,1,8996,0
101285,1,employed,0,9588,.57585794
101286,1,employed,1,9052,0
101287,0,employed,1,9902,0
101288,1,employed,1,8214,.6855216
101289,0,unemployed,1,0,.25291234
101290,1,retired,1,6936,.22985491
101291,1,unemployed,1,10836,.91398376
101292,1,employed,1,14515,.84506887
101293,1,employed,1,15276,.14485177
101294,0,retired,1,13319,0
101295,1,employed,1,18749,.88966924
101296,1,retired,1,3714,0
101297,1,employed,0,9895,0
101298,0,unemployed,1,0,0
101299,1,employed,0,9201,.60789937
101300,1,employed,0,7531,.59805024
101301,1,student,0,0,0
101302,0,employed,1,8044,.46154925
101303,1,employed,0,59627,.35584331
101304,0,retired,1,5557,0
101305,1,unemployed,1,0,0
101306,1,unemployed,1,17701,0
101307,1,unemployed,1,0,.85100585
101308,1,employed,1,17750,.77350765
101309,1,employed,1,11483,0
101310,1,student,0,0,0
101311,1,unemployed,1,24052,.68927437
101312,1,employed,1,6322,.5488255
101313,0,unemployed,0,27413,.51678777
101314,1,employed,1,44036,0
101315,1,employed,1,26265,.20823745
101316,0,retired,0,20214,.36415499
101317,1,retired,1,12766,.33851025
101318,1,retired,1,9303,0
101319,0,retired,0,3034,0
101320,1,student,0,3424,0
101321,0,unemployed,0,27812,.6406154
101322,1,employed,1,17647,.2384402
101323,1,employed,1,23598,.70598233
101324,1,unemployed,1,15729,.97533411
101325,1,employed,1,27412,.2505317
101326,0,unemployed,1,0,.51144403
101327,1,employed,1,8842,.4937444
101328,1,employed,1,9097,.15495458
101329,1,employed,0,7554,.54308063
101330,1,employed,0,5410,.62915659
101331,0,student,0,21692,.94611847
101332,1,employed,1,14375,.5269385
101333,1,employed,0,10453,0
101334,1,employed,1,7524,0
101335,0,employed,1,11751,.70742917
101336,1,employed,1,7590,.40780169
101337,1,employed,1,8528,.69470739
101338,1,retired,1,68341,.28827497
101339,0,employed,1,11887,.61211479
101340,1,student,0,6406,.79774165
101341,1,employed,0,5823,0
101342,1,employed,1,16800,.71354258
101343,1,employed,1,7922,.39303368
101344,1,employed,0,15150,0
101345,1,employed,1,7196,.68898803
101346,0,student,0,0,.92522871
101347,1,unemployed,1,0,.043129344
101348,1,employed,0,27568,.55079776
101349,1,employed,1,6080,.50210303
